-6.60939200 0.24268062 0.16340903 0.03299462 0.04627697 
-6.59340800 0.25651154 0.17145867 0.03593105 0.04912182 
-6.57742400 0.26806470 0.17808786 0.03846985 0.05150700 
-6.56144000 0.27686728 0.18302778 0.04049338 0.05334612 
-6.54545600 0.28254066 0.18606962 0.04190323 0.05456781 
-6.52947200 0.28483540 0.18708363 0.04262858 0.05512320 
-6.51348800 0.28364235 0.18602393 0.04263179 0.05498662 
-6.49750400 0.27900546 0.18293343 0.04191187 0.05416016 
-6.48152000 0.27111664 0.17793996 0.04050459 0.05267208 
-6.46553600 0.26030411 0.17124878 0.03847967 0.05057565 
-6.44955200 0.24700514 0.16312418 0.03593460 0.04794636 
-6.43356800 0.23173886 0.15387492 0.03298738 0.04487657 
-6.41758400 0.21506148 0.14382446 0.02976650 0.04147052 
-6.40160000 0.19754275 0.13330234 0.02640305 0.03783736 
-6.38561600 0.17972110 0.12261388 0.02302091 0.03408630 
-6.36963200 0.16208568 0.11203792 0.01972916 0.03031860 
-6.35364800 0.14504953 0.10180275 0.01661887 0.02662790 
-6.33766400 0.12894809 0.09209371 0.01375919 0.02309519 
-6.32168000 0.11401480 0.08304084 0.01119204 0.01978192 
-6.30569600 0.10040061 0.07472252 0.00894421 0.01673389 
-6.28971200 0.08818199 0.06718291 0.00701903 0.01398005 
-6.27372800 0.07736056 0.06041927 0.00540737 0.01153392 
-6.25774400 0.06789959 0.05441506 0.00408461 0.00939992 
-6.24176000 0.05971401 0.04912227 0.00302213 0.00756961 
-6.22577600 0.05270126 0.04448315 0.00218997 0.00602814 
-6.20979200 0.04673124 0.04043333 0.00154853 0.00474937 
-6.19380800 0.04168029 0.03690634 0.00106997 0.00370398 
-6.17782400 0.03743309 0.03384354 0.00072037 0.00286917 
-6.16184000 0.03387174 0.03118428 0.00047284 0.00221462 
-6.14585600 0.03088423 0.02886954 0.00030074 0.00171396 
-6.12987200 0.02837362 0.02684730 0.00018550 0.00134082 
-6.11388800 0.02626069 0.02507549 0.00011134 0.00107386 
-6.09790400 0.02447054 0.02351293 0.00006450 0.00089311 
-6.08192000 0.02294426 0.02212354 0.00003658 0.00078414 
-6.06593600 0.02162484 0.02087257 0.00002012 0.00073215 
-6.04995200 0.02047386 0.01973715 0.00001066 0.00072605 
-6.03396800 0.01945130 0.01868744 0.00000569 0.00075817 
-6.01798400 0.01852925 0.01770754 0.00000279 0.00081892 
-6.00200000 0.01768412 0.01677692 0.00000135 0.00090584 
-5.98601600 0.01689880 0.01588482 0.00000069 0.00101329 
-5.97003200 0.01615670 0.01501955 0.00000036 0.00113679 
-5.95404800 0.01545181 0.01417687 0.00000020 0.00127473 
-5.93806400 0.01477459 0.01335165 0.00000007 0.00142287 
-5.92208000 0.01412159 0.01254210 0.00000000 0.00157949 
-5.90609600 0.01349236 0.01175176 0.00000000 0.00174060 
-5.89011200 0.01288465 0.01098125 0.00000000 0.00190341 
-5.87412800 0.01230018 0.01023614 0.00000000 0.00206404 
-5.85814400 0.01173848 0.00951966 0.00000000 0.00221882 
-5.84216000 0.01119947 0.00883514 0.00000000 0.00236432 
-5.82617600 0.01068391 0.00818724 0.00000000 0.00249667 
-5.81019200 0.01018984 0.00757756 0.00000000 0.00261228 
-5.79420800 0.00971711 0.00700852 0.00000000 0.00270859 
-5.77822400 0.00926411 0.00648096 0.00000000 0.00278315 
-5.76224000 0.00883122 0.00599677 0.00000000 0.00283445 
-5.74625600 0.00841684 0.00555497 0.00000000 0.00286187 
-5.73027200 0.00802029 0.00515433 0.00000000 0.00286595 
-5.71428800 0.00764332 0.00479521 0.00000000 0.00284811 
-5.69830400 0.00728695 0.00447679 0.00000000 0.00281016 
-5.68232000 0.00695520 0.00419959 0.00000000 0.00275561 
-5.66633600 0.00664990 0.00396176 0.00000000 0.00268814 
-5.65035200 0.00637451 0.00376348 0.00000000 0.00261103 
-5.63436800 0.00613314 0.00360432 0.00000000 0.00252881 
-5.61838400 0.00592899 0.00348352 0.00000000 0.00244547 
-5.60240000 0.00576467 0.00339936 0.00000000 0.00236530 
-5.58641600 0.00564285 0.00335126 0.00000000 0.00229160 
-5.57043200 0.00556379 0.00333583 0.00000000 0.00222796 
-5.55444800 0.00552725 0.00335155 0.00000000 0.00217571 
-5.53846400 0.00553330 0.00339557 0.00000000 0.00213773 
-5.52248000 0.00557795 0.00346289 0.00000000 0.00211506 
-5.50649600 0.00565915 0.00354972 0.00000000 0.00210944 
-5.49051200 0.00577291 0.00365229 0.00000000 0.00212062 
-5.47452800 0.00591512 0.00376701 0.00000000 0.00214811 
-5.45854400 0.00608158 0.00388853 0.00000000 0.00219305 
-5.44256000 0.00626727 0.00401332 0.00000000 0.00225395 
-5.42657600 0.00647013 0.00413841 0.00000000 0.00233172 
-5.41059200 0.00668435 0.00426090 0.00000000 0.00242345 
-5.39460800 0.00690758 0.00437853 0.00000000 0.00252905 
-5.37862400 0.00713974 0.00449269 0.00000000 0.00264705 
-5.36264000 0.00737845 0.00460321 0.00000000 0.00277524 
-5.34665600 0.00762437 0.00471214 0.00000000 0.00291223 
-5.33067200 0.00787725 0.00482249 0.00000000 0.00305476 
-5.31468800 0.00813941 0.00493920 0.00000000 0.00320022 
-5.29870400 0.00841076 0.00506637 0.00000000 0.00334439 
-5.28272000 0.00869377 0.00520999 0.00000000 0.00348379 
-5.26673600 0.00898932 0.00537591 0.00000000 0.00361341 
-5.25075200 0.00929997 0.00557160 0.00000000 0.00372838 
-5.23476800 0.00962688 0.00580344 0.00000000 0.00382344 
-5.21878400 0.00997326 0.00607853 0.00000000 0.00389473 
-5.20280000 0.01034194 0.00640456 0.00000002 0.00393736 
-5.18681600 0.01073473 0.00678670 0.00000007 0.00394795 
-5.17083200 0.01115355 0.00722883 0.00000017 0.00392455 
-5.15484800 0.01160303 0.00773685 0.00000038 0.00386580 
-5.13886400 0.01208958 0.00831696 0.00000076 0.00377185 
-5.12288000 0.01261838 0.00897200 0.00000151 0.00364487 
-5.10689600 0.01319503 0.00970424 0.00000274 0.00348805 
-5.09091200 0.01383461 0.01052326 0.00000462 0.00330673 
-5.07492800 0.01454052 0.01142563 0.00000784 0.00310705 
-5.05894400 0.01532888 0.01241888 0.00001256 0.00289744 
-5.04296000 0.01621014 0.01350503 0.00001932 0.00268578 
-5.02697600 0.01720510 0.01469221 0.00002990 0.00248299 
-5.01099200 0.01832798 0.01598380 0.00004431 0.00229987 
-4.99500800 0.01960046 0.01738736 0.00006477 0.00214833 
-4.97902400 0.02104190 0.01890791 0.00009237 0.00204162 
-4.96304000 0.02268086 0.02055575 0.00013008 0.00199502 
-4.94705600 0.02455359 0.02234612 0.00018312 0.00202435 
-4.93107200 0.02668706 0.02428728 0.00025402 0.00214575 
-4.91508800 0.02912672 0.02639640 0.00035141 0.00237890 
-4.89910400 0.03191786 0.02868871 0.00048415 0.00274499 
-4.88312000 0.03512388 0.03119171 0.00066345 0.00326873 
-4.86713600 0.03880218 0.03392413 0.00090396 0.00397408 
-4.85115200 0.04303516 0.03692416 0.00122396 0.00488705 
-4.83516800 0.04789993 0.04021658 0.00164716 0.00603619 
-4.81918400 0.05348509 0.04384025 0.00219641 0.00744844 
-4.80320000 0.05988748 0.04783614 0.00290387 0.00914748 
-4.78721600 0.06718405 0.05223423 0.00379519 0.01115463 
-4.77123200 0.07546471 0.05707422 0.00490111 0.01348938 
-4.75524800 0.08479943 0.06238181 0.00625529 0.01616234 
-4.73926400 0.09524002 0.06818406 0.00788539 0.01917057 
-4.72328000 0.10680347 0.07448278 0.00981467 0.02250602 
-4.70729600 0.11946119 0.08126262 0.01205426 0.02614431 
-4.69131200 0.13313372 0.08848225 0.01460568 0.03004579 
-4.67532800 0.14768054 0.09607110 0.01745206 0.03415738 
-4.65934400 0.16288699 0.10392446 0.02055568 0.03840685 
-4.64336000 0.17846602 0.11190230 0.02385792 0.04270580 
-4.62737600 0.19406213 0.11983073 0.02727783 0.04695357 
-4.61139200 0.20925632 0.12750452 0.03071246 0.05103934 
-4.59540800 0.22358631 0.13470047 0.03404329 0.05484255 
-4.57942400 0.23656918 0.14118569 0.03714057 0.05824292 
-4.56344000 0.24772860 0.14673080 0.03987381 0.06112399 
-4.54745600 0.25662850 0.15112736 0.04211914 0.06338200 
-4.53147200 0.26290002 0.15420150 0.04376883 0.06492969 
-4.51548800 0.26627208 0.15582771 0.04474099 0.06570339 
-4.49950400 0.26658973 0.15593699 0.04498592 0.06566682 
-4.48352000 0.26383876 0.15453387 0.04448980 0.06481510 
-4.46753600 0.25813096 0.15167910 0.04327774 0.06317411 
-4.45155200 0.24970867 0.14749798 0.04141017 0.06080052 
-4.43556800 0.23891977 0.14216592 0.03897773 0.05777612 
-4.41958400 0.22620663 0.13590413 0.03609589 0.05420662 
